,Date,User,Tweet
0,2023-02-26 23:18:52+00:00,Matt_Hougan,This!
1,2023-02-23 17:52:49+00:00,Matt_Hougan,@MariaSimplicity @scottmelker @JeffBooth @OliverLinch Thanks @MariaSimplicity!
2,2023-02-23 14:02:04+00:00,Matt_Hougan,This is going to be fun. I'm so bullish on the next three years in crypto and can't wait to share why.
3,2023-02-14 22:10:35+00:00,Matt_Hougan,"The amount of ETH in existence peaked on 10/8/22. 

Falling supply + rising demand = ???"
4,2023-02-14 22:07:39+00:00,Matt_Hougan,"So excited to speak @Permissionless this year. 

It is ""the"" must-attend for any professional investor who is deeply interested in crypto."
5,2023-02-10 00:08:50+00:00,Matt_Hougan,"This is a critical point.

Shadow-banning individuals industries from the banking system is the slipperiest of slopes.

We do not want a politicized banking system."
6,2023-01-18 17:11:32+00:00,Matt_Hougan,How everyone in crypto feels at the moment.
7,2023-01-09 18:54:22+00:00,Matt_Hougan,Awesome to see. Congrats to a great team!  Excited to see what's next for @Vetta_Fi
8,2022-12-21 03:13:41+00:00,Matt_Hougan,One of the best people I’ve had the honor of knowing.  An absolute legend.
9,2022-12-20 21:42:53+00:00,Matt_Hougan,"Coinbase raised money in 2018 at an $8b valuation. It's currently trading at a $9b valuation.  Meanwhile:

2018 Revenues: $520m
2022 Revenues: $3.3b

2018 Users: 22m
2022 Users: 101m

2018 Assets on Platform: $11b
2022 Assets on Platform: $101b"
10,2022-12-02 21:34:45+00:00,Matt_Hougan,Just imagine how good an A- paper can be now using this as a foundation.
11,2022-12-02 16:34:01+00:00,Matt_Hougan,Is this the real life?  Is this just fantasy?
12,2022-11-30 14:59:10+00:00,Matt_Hougan,@DeadCaitBounce 👀
13,2022-11-30 02:33:49+00:00,Matt_Hougan,Some of my favorite people talking crypto!  Can’t wait to listen!
14,2022-11-23 15:41:26+00:00,Matt_Hougan,Amazing.
15,2022-11-21 23:47:36+00:00,Matt_Hougan,FalconX re-instating payments over Silvergate is a positive step for the ecosystem.
16,2022-11-21 19:58:31+00:00,Matt_Hougan,"Snippets from a great interview I had with @VildanaHajric and @Reganonymous, discussing how Bitwise has been navigating the current crisis."
17,2022-11-18 15:31:34+00:00,Matt_Hougan,The folks @Blockworks_ are building...
18,2022-11-18 15:25:01+00:00,Matt_Hougan,@RasterlyRock @GayatriPC_ An example of one of those metrics. https://t.co/bslC4mhYhr
19,2022-11-18 15:01:19+00:00,Matt_Hougan,"Bitwise Research Analysts @RasterlyRock and @GayatriPC_ are out with an incredible report today: ""Six Fundamental Metrics to Evaluate DeFi Assets""

https://t.co/fGCb1xBK0V"
20,2022-11-18 14:56:59+00:00,Matt_Hougan,@NateGeraci @VildanaHajric @kgreifeld There will be more in three years -- and fewer in one year -- than there are today.
21,2022-11-16 17:32:21+00:00,Matt_Hougan,@philbak1 Very few @philbak1 lol!
22,2022-11-16 02:12:54+00:00,Matt_Hougan,"Agreed it's lower than a year ago, and also that it remains a risk."
23,2022-11-15 14:07:42+00:00,Matt_Hougan,@oliverkramer @HHorsley Thank you @oliverkramer. Was great to see you!
24,2022-11-12 00:49:25+00:00,Matt_Hougan,@TR401 @leadlagreport 🙏
25,2022-11-10 14:46:11+00:00,Matt_Hougan,"The gap between Crypto Twitter and Wall Street on the outlook for Silvergate Bank right now is incredible.

CT is panicking - leverage! loans! - while sell-side analysts are reaffirming triple-digit price targets.

Great test case for the regulation of centralized crypto finance."
26,2022-11-09 19:48:24+00:00,Matt_Hougan,"My initial thoughts on FTX, and where we go from here, are below."
27,2022-11-09 19:47:38+00:00,Matt_Hougan,@AlexanderGrieve Thank you.  Agreed.
28,2022-11-09 16:52:01+00:00,Matt_Hougan,"I’m in Miami, with a hurricane offshore, talking to a room of clients about crypto.  Feels right."
29,2022-11-09 16:33:19+00:00,Matt_Hougan,"I'm not saying I called this in any way -- I didn't, and I was a fan of SBF -- but recognizing our obvious blindspots in hindsight may help open our eyes to future issues."
30,2022-11-09 16:33:18+00:00,Matt_Hougan,"I guess one takeaway is that if someone is: 



1) Running a large crypto exchange 

2) Domiciled in an unregulated offshore location

3) Simulatenously operating a parallel “trading firm” generating incredible profits across all types of markets



We should ask questions."
31,2022-11-09 16:13:54+00:00,Matt_Hougan,@jameswester Agreed.
32,2022-11-09 16:05:33+00:00,Matt_Hougan,The destination hasn't changed. But the road just got longer.
33,2022-11-09 15:51:53+00:00,Matt_Hougan,"@newmoneyreview Yes, that turned out to be true.  It's disappointing. Crypto needs to do better."
34,2022-11-09 00:52:31+00:00,Matt_Hougan,@DaveNadig @ppearlman The problem with fake meat is vegetarians want to eat vegetables and meat eaters want to eat meat.
35,2022-11-08 21:15:57+00:00,Matt_Hougan,Reminds me of Napster. What fixed that problem overnight was not regulation; it was Apple creating a reasonably priced legal alternative.
36,2022-11-08 21:14:01+00:00,Matt_Hougan,"This is a good thread in general, but this particular tweet is important."
37,2022-11-08 17:56:09+00:00,Matt_Hougan,"Crypto has created so much wealth it's been able to cover gross managerial failures. But these events damage the ecosystem.

We need entities/systems we can rely on. So far, two paradigms seem to work:

* DeFi (Uniswap, Aave, etc.)
* Full regulation (Coinbase, Bitwise, etc.)"
38,2022-11-07 14:08:30+00:00,Matt_Hougan,The crypto industry needs to remember that building the market is more important than building market share right now.
39,2022-11-04 15:58:49+00:00,Matt_Hougan,See you all in Miami!
40,2022-11-04 02:00:24+00:00,Matt_Hougan,Love to see our analysts @BitwiseInvest breaking down miner earnings.
41,2022-11-01 17:01:24+00:00,Matt_Hougan,Big day for @BitwiseInvest. So excited for what we are building here.
42,2022-10-29 21:38:10+00:00,Matt_Hougan,Strongly agree with this. It’s why we need voices like @SBF_FTX.
43,2022-10-27 14:41:31+00:00,Matt_Hougan,@teddyfuse Long Twitter / long Facebook @teddyfuse
44,2022-10-27 14:22:21+00:00,Matt_Hougan,"There's not much difference between firms like FTX creating their own stablecoin and Charles Schwab forcing customers to use its (and only its) money market funds all these years.

Brokers and exchanges find ways to monetize customer cash.

https://t.co/JAOt5TLjCh"
45,2022-10-27 14:11:00+00:00,Matt_Hougan,"I bet this is right. 

META is trading at 2015 levels. It's being punished because Zuck is still searching for transformative growth, while Wall Street wants it to transform into a stripped-down cash cow."
46,2022-10-27 14:07:38+00:00,Matt_Hougan,@TweetsByJKim Thanks!
47,2022-10-26 22:31:58+00:00,Matt_Hougan,@AK_Teh97 Thanks!
48,2022-10-26 22:31:47+00:00,Matt_Hougan,@dillyri Thanks!
49,2022-10-26 19:07:33+00:00,Matt_Hougan,"10/ This aligns with what I hear from institutional investors and financial advisors each day. They are still watching crypto, learning, and doing due diligence.

It makes me pretty excited for 2023."
50,2022-10-26 19:07:33+00:00,Matt_Hougan,"9/ Still, there is an important lesson here.

Over the past year, investors have been forced to the sidelines by a challenging macro environment. But they have not lost interest in crypto. They're just waiting for the all-clear.

Once it comes, they will be ready to jump back in."
51,2022-10-26 19:07:32+00:00,Matt_Hougan,"8/ Add those together, and you get big up days. 

So where do we go from here?

If I'm being honest, this feels like a bear market rally; I would not be surprised to see the market pull back from these highs. 

Generally, I think there's more volatility ahead this year."
52,2022-10-26 19:07:32+00:00,Matt_Hougan,"7/ The accelerant was short liquidations. People were caught leaning the wrong way, and had to buy to cover their shorts.

FTX, for instance, reported its largest short liquidations ever, at almost a billion dollars."
53,2022-10-26 19:07:32+00:00,Matt_Hougan,"6/ The spark came Tuesday morning when two big events occurred.

First, we had bad consumer confidence numbers. The market read this as: ""We may be getting close to the end of the rate-hiking cycle.""

Then we had Yellen tell us she's ready to buy bonds. Say what? Pivot already?"
54,2022-10-26 19:07:31+00:00,Matt_Hougan,"5/ In fact, in some areas, they've retrenched.

Take crypto stocks. Companies like Silvergate have reported strong growth, with revenues up 50% year-over-year and a sunny outlook for 2023. 

But the stock has been crushed, trading at a forward P/E of ~8x.

The fuel was there."
55,2022-10-26 19:07:31+00:00,Matt_Hougan,"4/ The fuel IMHO was that crypto is too cheap.

In recent months, we’ve seen meaningful technological progress (ETH’s Merge), regulatory progress (the emerging stablecoin bill), strong VC flows, and solid developer activity. 

But prices have gone nowhere."
56,2022-10-26 19:07:30+00:00,Matt_Hougan,"3/ For a wildfire to occur, you need three things: 

1) Fuel — the right starting conditions
2) A spark — something to actually start the fire
3) An accelerant —  something to drive the growth

We had all three in the crypto markets recently. And that’s why we’re up big."
57,2022-10-26 19:07:30+00:00,Matt_Hougan,"2/ Note: This is not investment advice. 

These tweets reflect my personal assessment of the market, and not the views of Bitwise Asset Management. They are not predictions."
58,2022-10-26 19:07:29+00:00,Matt_Hougan,"1/ ETH is up 20% over the past few days, and crypto stocks are up 15%.

You might be wondering, why?  

A helpful analogy to explain these moves is to think about a wildfire."
59,2022-10-22 00:40:56+00:00,Matt_Hougan,Great hire.  @Blockworks_ is building a massive franchise in crypto.
60,2022-10-21 18:22:31+00:00,Matt_Hougan,Tax-loss harvesting is one of the most important opportunities for crypto investors to conisder as we approach year-end.
61,2022-10-20 17:43:28+00:00,Matt_Hougan,Cool to see @Vetta_Fi continue to bring the advisor community together. Building a powerful data-linked franchise where 1+1 can equal 3.
62,2022-10-20 16:47:54+00:00,Matt_Hougan,"What's happening in Silvergate today is important.

It's the first time Wall Street analysts have collectively said a crypto stock has gotten too cheap.

JP Morgan is calling it ""a very attractive risk/reward.”

https://t.co/e3suVq2OY8"
63,2022-10-20 16:40:34+00:00,Matt_Hougan,"Great conversation.

The best thing I said was that crypto has gotten the priority stack of institutions backward.

We've been talking (in order) pensions, endowments, hedge funds, family offices, and financial advisors.

The order folks will invest is precisely the opposite."
64,2022-10-19 18:59:32+00:00,Matt_Hougan,@WhatUpLong26 ETH just had three halvings at once ;)
65,2022-10-19 16:42:03+00:00,Matt_Hougan,"Tax-loss harvesting is a huge opportunity in crypto for financial advisors as we approach the end of the year.  

Doing a webinar on this in 20 minutes.

https://t.co/NW6FWn1GWy"
66,2022-10-19 14:53:08+00:00,Matt_Hougan,@LouLou_BTC These are good additions @LouLou_BTC
67,2022-10-19 13:59:56+00:00,Matt_Hougan,"Crypto has historically moved in 4-year cycles. New cycles are started by new tech &amp; user-friend apps.

* 2011-2014: Bitcoin (Coinbase, Mt. Gox)
* 2015-2018: Ethereum (ICOs)
* 2019-2022: NFTs, DeFi, Stablecoins
* 2023-2026: ??

I'm guessing L2s, rollups, and ""real-world apps."" https://t.co/L1Fgb9Crhe"
68,2022-10-19 13:49:26+00:00,Matt_Hougan,I cannot wait to read this. @BobPisani is the best in the business.
69,2022-10-19 05:30:28+00:00,Matt_Hougan,"@AscentBtc @HHorsley yep, Fed Funds Rate."
70,2022-10-19 00:25:09+00:00,Matt_Hougan,"If the market is right and interest rates actually peak at 5% in February, we're pretty close to crypto spring."
71,2022-10-13 13:20:02+00:00,Matt_Hougan,"It's sad that this has become the first web site I look at most days::

https://t.co/eNpBGnTDuS"
72,2022-10-11 18:51:38+00:00,Matt_Hougan,"I'm surprised more people looking at the UK LDI fiasco aren't talking about the '87 crash and ""portfolio insurance.""

i) A complex derivatives strategy
ii) Sold to pension funds
iii) That ends poorly.

We never learn."
73,2022-10-04 17:18:51+00:00,Matt_Hougan,@ToddRosenbluth I wouldn't miss it for the world!!!
74,2022-10-04 17:02:47+00:00,Matt_Hougan,@ToddRosenbluth Thanks @ToddRosenbluth. The ETF industry can't get rid of me that quickly :)
75,2022-10-04 15:22:31+00:00,Matt_Hougan,"People have been asking me: What's next for Bitwise?

Today, we're very excited to launch the expert-designed Bitwise Web3 ETF (BWEB). For more information about the fund, go to: https://t.co/LyrRaxDhcn"
76,2022-09-30 22:16:33+00:00,Matt_Hougan,"Good to see common-sense thinking and leadership from @SenatorHagerty on S.5030, the """"Digital Trading Clarity Act of 2022,"" a real-world solution that moves us forward toward effective regulation of the fast-growing crypto market."
77,2022-09-29 20:08:19+00:00,Matt_Hougan,"Scoreboard for the past 30 days:

* Germany - $200b
* UK - $65b
* Japan - $21b
* California - $10b

Yep..."
78,2022-09-29 18:01:32+00:00,Matt_Hougan,"@DaveNadig @EricBalchunas @alphaarchitect @Rick_Ferri FWIW, I still think the killer app for DI is as a biz dev tool for values-oriented advisors.  There's an EFE-size opportunity out there for someone who gets it right."
79,2022-09-29 18:00:16+00:00,Matt_Hougan,"@DaveNadig @EricBalchunas @alphaarchitect @Rick_Ferri Y'all sound like the folks who scoffed at ETFs in the early days:

* Higher costs than inst'l funds
* High spreads
* Commissions
* Behavioral risks
* Liquidity mismatches

I see lots of issues with DI, but few that technology trends don't point to solving in the next 10 years."
80,2022-09-17 15:48:24+00:00,Matt_Hougan,Pretty cool: https://t.co/g9kIl72kMV
81,2022-09-16 16:00:17+00:00,Matt_Hougan,@mikealfred @HHorsley Yep.  100%.
82,2022-09-16 15:40:36+00:00,Matt_Hougan,"People who worry about Coinbase's margins falling over time should study the history of Charles Schwab. 

Commissions are never the long-term business model. If you have enough users and assets on the platform, monetization will find a way.

https://t.co/7aXg9oIj71"
83,2022-09-15 21:30:05+00:00,Matt_Hougan,Great thread on post-Merge staking concentration by @RasterlyRock
84,2022-09-15 17:20:29+00:00,Matt_Hougan,This :)
85,2022-09-14 01:38:31+00:00,Matt_Hougan,"@NateGeraci Runaway inflation risk peaked November 2021, when the Fed switched to a hawkish view.  Bitcoin also peaked November 2021."
86,2022-09-14 01:36:28+00:00,Matt_Hougan,"This is about right I think, providing energy remains relatively contained."
87,2022-09-10 15:56:15+00:00,Matt_Hougan,This doesn’t look like your average financial conference.
88,2022-08-29 14:09:09+00:00,Matt_Hougan,"Kinda wild to see The New York Times publish an article titled, ""What Is The Merge?""

https://t.co/z3DXXcZScp"
89,2022-08-26 14:23:04+00:00,Matt_Hougan,"4/ I'm not saying this is right or wrong. I just think it's the case, and a helpful model for anticipating Fed direction at the moment."
90,2022-08-26 14:23:04+00:00,Matt_Hougan,"3/ The implications of this, imho, is that Powell will raise more than the market expects and keep rates higher longer than the market wants. His Jackson Hole speech aligns with that view."
91,2022-08-26 14:23:03+00:00,Matt_Hougan,"2/ History looks more favorably upon Fed chairs who quash inflation over those that support growth.

Ben Bernanke arguably saved the world from collapse during the GFC with creative central banking. But his legacy is mixed while Volcker is viewed with pure reverence."
92,2022-08-26 14:23:03+00:00,Matt_Hougan,"1/ The right mental model for Jerome Powell is as follows:

He wakes up every day, looks in the mirror, and says: ""History will not remember me as the next G. William Miller."" (The Fed Chair before Paul Volcker)."
93,2022-08-22 14:07:33+00:00,Matt_Hougan,"Interesting chart today from the @FRNT_Financial daily newsletter, which is one of the best crypto newsletters for professional investors (and free!).

Shows that the # of active bitcoin addresses has not dropped much during this bear market, as compared to the 2018 pullback. https://t.co/exiGtbzNBS"
94,2022-08-16 05:31:38+00:00,Matt_Hougan,"@TR401 @BitwiseInvest @HHorsley @dlawant @GayatriPC_ Thank you, @TR401.  Means a lot!"
95,2022-08-11 18:10:22+00:00,Matt_Hougan,This is an all-time great quote.
96,2022-08-11 16:07:06+00:00,Matt_Hougan,"Each month, I write one letter on crypto. I try to talk about the things that matter most to long-term investors.

You can sign up to receive it or read it online. In August's letter, I focused on the coming broadband era of crypto and what will take crypto mainstream."
97,2022-08-09 22:02:03+00:00,Matt_Hougan,👀
98,2022-07-19 12:29:20+00:00,Matt_Hougan,Bitwise's ace crypto equities analyst @alyssachoo_ breaks down Silvergate's big quarter.
